Error J1	Error J2	Position J1	Position J2	desTorque1	desTorque2	coriolis1	coriolis2	grav1	grav2	time	
-0.0418268	0.156459	-2.05257	-0.156459	0.0105326	0.00586078	1.20072e-05	-4.11301e-06	-166.512	-78.9579	34.4358	
-0.0414942	0.155468	-2.0529	-0.155468	-0.171893	-0.0959177	5.30277e-06	-1.80474e-06	-166.536	-78.9964	34.5322	
-0.0416057	0.1558	-2.05279	-0.1558	0.118327	0.0660006	6.23494e-06	-2.1247e-06	-166.528	-78.9835	34.5322	
-0.0419565	0.156846	-2.05244	-0.156846	0.275236	0.153569	8.73339e-06	-2.99776e-06	-166.503	-78.9429	34.3667	
-0.0418832	0.156627	-2.05251	-0.156627	-0.00216522	-0.00122543	7.60312e-06	-2.60655e-06	-166.508	-78.9513	34.4	
-0.0418076	0.156402	-2.05259	-0.156402	-0.00374904	-0.00210945	6.04768e-06	-2.07011e-06	-166.514	-78.9601	34.4333	
-0.0417334	0.156181	-2.05266	-0.156181	-0.00291206	-0.00164259	4.91147e-06	-1.678e-06	-166.519	-78.9687	34.4667	
-0.0416642	0.155975	-2.05273	-0.155975	0.000347488	0.000176046	4.76689e-06	-1.62568e-06	-166.524	-78.9767	34.5	
-0.0414098	0.155216	-2.05299	-0.155216	-0.121458	-0.0677607	1.9759e-05	-6.73166e-06	-166.542	-79.0063	34.6508	
-0.0413331	0.154987	-2.05306	-0.154987	-0.00491346	-0.00276046	6.06586e-06	-2.05996e-06	-166.547	-79.0152	34.6508	
-0.0413147	0.154931	-2.05308	-0.154931	0.033042	0.0184161	9.77634e-06	-3.31229e-06	-166.548	-79.0173	34.71	
-0.0407105	0.153125	-2.05368	-0.153125	-0.353696	-0.19715	8.10281e-05	-2.76624e-05	-166.591	-79.0876	34.8878	
-0.0414608	0.155368	-2.05293	-0.155368	0.54061	0.301426	1.55128e-05	-5.28524e-06	-166.538	-79.0004	34.6199	
-0.0414188	0.155243	-2.05298	-0.155243	0.0179429	0.00998836	4.23662e-05	-1.43756e-05	-166.541	-79.0052	34.6199	
-0.0411266	0.154369	-2.05327	-0.154369	-0.147295	-0.0821362	1.06855e-05	-3.62743e-06	-166.562	-79.0392	34.6637	
-0.0419463	0.156818	-2.05245	-0.156818	0.5859	0.326801	5.09824e-05	-1.72534e-05	-166.504	-78.9438	34.7953	
-0.0415069	0.155505	-2.05289	-0.155505	-0.244211	-0.136188	1.2115e-05	-4.12781e-06	-166.535	-78.995	34.592	
-0.0414874	0.155447	-2.05291	-0.155447	0.0327146	0.0182288	3.88349e-06	-1.32624e-06	-166.536	-78.9973	34.592	
-0.0414807	0.155427	-2.05291	-0.155427	0.0412642	0.0229942	1.00402e-05	-3.41271e-06	-166.537	-78.998	34.6219	
-0.0410568	0.154161	-2.05334	-0.154161	-0.234241	-0.130601	2.29022e-05	-7.77439e-06	-166.567	-79.0473	34.7116	
-0.0412105	0.15462	-2.05318	-0.15462	0.147047	0.081956	7.23005e-06	-2.45112e-06	-166.556	-79.0294	34.7116	
-0.0416039	0.155795	-2.05279	-0.155795	0.304268	0.169688	6.32343e-06	-2.15485e-06	-166.528	-78.9837	34.5333	
-0.04154	0.155604	-2.05286	-0.155604	0.00359128	0.00198677	7.70956e-06	-2.62728e-06	-166.533	-78.9912	34.5667	
-0.0414642	0.155378	-2.05293	-0.155378	-0.00430948	-0.00242021	7.10498e-06	-2.42132e-06	-166.538	-79	34.6	
-0.0413831	0.155136	-2.05301	-0.155136	-0.0078013	-0.00436811	5.86352e-06	-1.99739e-06	-166.544	-79.0094	34.6333	
-0.0413036	0.154898	-2.05309	-0.154898	-0.00688087	-0.00385532	5.21617e-06	-1.77432e-06	-166.549	-79.0186	34.6667	
-0.0412322	0.154685	-2.05316	-0.154685	-0.0015449	-0.000880231	6.20737e-06	-2.10629e-06	-166.554	-79.0269	34.7	
-0.0411039	0.154302	-2.05329	-0.154302	-0.0391381	-0.0218403	1.52324e-05	-5.14839e-06	-166.563	-79.0418	34.7714	
-0.0410799	0.15423	-2.05332	-0.15423	0.0294194	0.0163844	9.80101e-06	-3.31224e-06	-166.565	-79.0446	34.7714	
-0.041031	0.154084	-2.05336	-0.154084	0.0130095	0.0072342	1.16472e-05	-3.93468e-06	-166.568	-79.0503	34.8013	
-0.0407974	0.153385	-2.0536	-0.153385	-0.10904	-0.0607972	1.63693e-05	-5.50719e-06	-166.585	-79.0775	34.891	
-0.0408066	0.153412	-2.05359	-0.153412	0.0510868	0.0284577	9.27567e-06	-3.12027e-06	-166.584	-79.0764	34.891	
-0.0411689	0.154496	-2.05323	-0.154496	0.284852	0.158775	9.16812e-06	-3.10406e-06	-166.559	-79.0343	34.7333	
-0.0410962	0.154279	-2.0533	-0.154279	-0.00260635	-0.00147129	1.03951e-05	-3.5142e-06	-166.564	-79.0427	34.7667	
-0.041017	0.154042	-2.05338	-0.154042	-0.00698475	-0.00391204	1.00523e-05	-3.39359e-06	-166.569	-79.0519	34.8	
-0.0409362	0.1538	-2.05346	-0.1538	-0.00815958	-0.00456689	9.17116e-06	-3.09168e-06	-166.575	-79.0613	34.8333	
-0.0408585	0.153568	-2.05354	-0.153568	-0.00612843	-0.00343468	8.75339e-06	-2.94678e-06	-166.581	-79.0704	34.8667	
-0.0406593	0.152972	-2.05374	-0.152972	-0.0867784	-0.0483749	1.26302e-05	-4.24261e-06	-166.595	-79.0936	34.964	
-0.040647	0.152935	-2.05375	-0.152935	0.036914	0.0205494	8.17845e-06	-2.74379e-06	-166.595	-79.095	34.964	
-0.0405958	0.152781	-2.0538	-0.152781	0.0110653	0.0061476	1.32977e-05	-4.45815e-06	-166.599	-79.101	35.0004	
-0.0401498	0.151445	-2.05425	-0.151445	-0.251306	-0.139997	7.79175e-06	-2.60482e-06	-166.631	-79.1529	35.1099	
-0.0403125	0.151932	-2.05408	-0.151932	0.152953	0.0851782	5.03943e-06	-1.67874e-06	-166.619	-79.134	35.1099	
-0.040788	0.153357	-2.05361	-0.153357	0.36102	0.201138	9.55966e-06	-3.21516e-06	-166.586	-79.0786	34.9	
-0.0407125	0.153131	-2.05368	-0.153131	-0.00483185	-0.0027114	9.12258e-06	-3.066e-06	-166.591	-79.0874	34.9333	
-0.0406304	0.152885	-2.05376	-0.152885	-0.00936356	-0.00523677	7.23906e-06	-2.43081e-06	-166.597	-79.0969	34.9667	
-0.0405461	0.152633	-2.05385	-0.152633	-0.0107955	-0.00603484	5.13764e-06	-1.72276e-06	-166.603	-79.1068	35	
-0.0404645	0.152388	-2.05393	-0.152388	-0.00912529	-0.00510446	3.65671e-06	-1.22345e-06	-166.608	-79.1163	35.0333	
-0.0403903	0.152166	-2.054	-0.152166	-0.00435062	-0.00244451	3.20571e-06	-1.06969e-06	-166.614	-79.1249	35.0667	
-0.040328	0.151979	-2.05407	-0.151979	0.00353081	0.00194619	4.25951e-06	-1.41906e-06	-166.618	-79.1322	35.1	
-0.040159	0.151472	-2.05424	-0.151472	-0.0678012	-0.0377754	1.937e-05	-6.45251e-06	-166.63	-79.1519	35.2131	
-0.0400851	0.15125	-2.05431	-0.15125	-0.00443805	-0.00249318	8.06027e-06	-2.67833e-06	-166.635	-79.1605	35.2131	
-0.0400364	0.151103	-2.05436	-0.151103	0.0121045	0.00672448	8.84244e-06	-2.92891e-06	-166.639	-79.1662	35.2646	
-0.039737	0.150202	-2.05466	-0.150202	-0.157078	-0.087417	4.57119e-05	-1.52382e-05	-166.66	-79.2013	35.4194	
-0.0401821	0.151541	-2.05421	-0.151541	0.344235	0.191601	1.66244e-05	-5.53793e-06	-166.628	-79.1492	35.1975	
-0.0401287	0.151381	-2.05427	-0.151381	0.00930387	0.0051595	2.72147e-05	-9.0226e-06	-166.632	-79.1554	35.1975	
-0.0399229	0.150762	-2.05447	-0.150762	-0.0933072	-0.0519528	9.27232e-06	-3.07481e-06	-166.647	-79.1795	35.2414	
-0.0404168	0.152246	-2.05398	-0.152246	0.376171	0.209438	4.92635e-06	-1.60664e-06	-166.612	-79.1217	35.3728	
-0.040208	0.151619	-2.05419	-0.151619	-0.0951403	-0.0529762	1.37874e-05	-4.59286e-06	-166.626	-79.1462	35.1801	
-0.0401738	0.151516	-2.05422	-0.151516	0.022085	0.0122776	6.34951e-06	-2.11583e-06	-166.629	-79.1502	35.1801	
-0.0401412	0.151418	-2.05425	-0.151418	0.023208	0.0129015	9.17253e-06	-3.04482e-06	-166.631	-79.154	35.2152	
-0.0398388	0.150509	-2.05456	-0.150509	-0.158573	-0.0882661	2.31394e-05	-7.68022e-06	-166.653	-79.1894	35.3205	
-0.0398662	0.150592	-2.05453	-0.150592	0.0639439	0.0355507	7.01979e-06	-2.32441e-06	-166.651	-79.1861	35.3205	
-0.0402737	0.151816	-2.05412	-0.151816	0.317517	0.176781	6.89718e-06	-2.29779e-06	-166.622	-79.1385	35.1333	
-0.0402073	0.151617	-2.05419	-0.151617	0.000607488	0.000319991	8.14713e-06	-2.71479e-06	-166.627	-79.1463	35.1667	
-0.0401323	0.151391	-2.05426	-0.151391	-0.00524138	-0.00293718	8.00925e-06	-2.66903e-06	-166.632	-79.155	35.2	
-0.0400535	0.151155	-2.05434	-0.151155	-0.00777261	-0.00434702	7.19617e-06	-2.3971e-06	-166.637	-79.1642	35.2333	
-0.0399761	0.150922	-2.05442	-0.150922	-0.00698369	-0.00390829	6.45446e-06	-2.14717e-06	-166.643	-79.1733	35.2667	
-0.0399048	0.150708	-2.05449	-0.150708	-0.00287209	-0.00161975	6.41285e-06	-2.12785e-06	-166.648	-79.1816	35.3	
-0.0397428	0.150221	-2.05465	-0.150221	-0.0638744	-0.0355744	1.05831e-05	-3.48325e-06	-166.659	-79.2005	35.3908	
-0.0397288	0.150179	-2.05467	-0.150179	0.0351765	0.019562	6.98529e-06	-2.29979e-06	-166.66	-79.2022	35.3908	
-0.0396816	0.150037	-2.05471	-0.150037	0.0128807	0.00714989	1.05508e-05	-3.47641e-06	-166.664	-79.2077	35.4259	
-0.0393269	0.148971	-2.05507	-0.148971	-0.193466	-0.107678	7.65566e-06	-2.49147e-06	-166.689	-79.2491	35.5312	
-0.0394378	0.149303	-2.05496	-0.149303	0.118284	0.0658135	5.10597e-06	-1.66628e-06	-166.681	-79.2362	35.5312	
-0.0398429	0.150522	-2.05455	-0.150522	0.317571	0.176709	7.45705e-06	-2.46608e-06	-166.652	-79.1888	35.3333	
-0.0397759	0.150321	-2.05462	-0.150321	-0.000225783	-0.00014578	7.38101e-06	-2.43381e-06	-166.657	-79.1966	35.3667	
-0.039703	0.150102	-2.05469	-0.150102	-0.0042561	-0.0023883	6.20037e-06	-2.03841e-06	-166.662	-79.2052	35.4	
-0.0396284	0.149877	-2.05477	-0.149877	-0.00554461	-0.00310491	4.80852e-06	-1.57552e-06	-166.668	-79.2139	35.4333	
-0.039556	0.149659	-2.05484	-0.149659	-0.00408925	-0.00229459	3.86914e-06	-1.26352e-06	-166.673	-79.2224	35.4667	
-0.0394901	0.14946	-2.05491	-0.14946	0.000112066	4.37147e-05	3.81826e-06	-1.24472e-06	-166.677	-79.2301	35.5	
-0.0392862	0.148846	-2.05511	-0.148846	-0.093483	-0.0520092	1.50471e-05	-4.93177e-06	-166.692	-79.254	35.6325	
-0.0392314	0.148681	-2.05516	-0.148681	0.00766795	0.00423815	5.88094e-06	-1.92073e-06	-166.696	-79.2604	35.6325	
-0.0391975	0.148578	-2.0552	-0.148578	0.0213046	0.0118345	8.85614e-06	-2.87685e-06	-166.698	-79.2644	35.6832	
-0.0387466	0.147213	-2.05565	-0.147213	-0.264226	-0.146845	3.52932e-05	-1.16157e-05	-166.731	-79.3175	35.8353	
-0.0393083	0.148912	-2.05509	-0.148912	0.427962	0.237911	1.32717e-05	-4.34818e-06	-166.69	-79.2514	35.6178	
-0.0392684	0.148792	-2.05513	-0.148792	0.0176501	0.00979248	2.96346e-05	-9.63204e-06	-166.693	-79.2561	35.6178	
-0.0390386	0.148098	-2.05536	-0.148098	-0.112127	-0.062347	8.98404e-06	-2.92221e-06	-166.71	-79.2831	35.661	
-0.0396138	0.149835	-2.05478	-0.149835	0.435978	0.24245	1.98712e-05	-6.34935e-06	-166.668	-79.2155	35.7909	
-0.0393418	0.149013	-2.05505	-0.149013	-0.140735	-0.0782569	1.07964e-05	-3.53473e-06	-166.688	-79.2475	35.5954	
-0.0393198	0.148947	-2.05508	-0.148947	0.0297673	0.0165353	4.67176e-06	-1.53052e-06	-166.69	-79.25	35.5954	
-0.0392982	0.148882	-2.0551	-0.148882	0.0299541	0.0166393	8.5862e-06	-2.7966e-06	-166.691	-79.2526	35.6275	
-0.0389612	0.147863	-2.05543	-0.147863	-0.185554	-0.103152	1.74581e-05	-5.70256e-06	-166.715	-79.2922	35.7238	
-0.0390516	0.148138	-2.05534	-0.148138	0.10692	0.059397	6.13455e-06	-1.99677e-06	-166.709	-79.2815	35.7238	
-0.0394345	0.149293	-2.05496	-0.149293	0.304121	0.169129	5.25778e-06	-1.71608e-06	-166.681	-79.2366	35.5333	
-0.0393767	0.149119	-2.05502	-0.149119	0.00541996	0.00299873	6.65769e-06	-2.17723e-06	-166.686	-79.2434	35.5667	
-0.0393085	0.148913	-2.05509	-0.148913	-0.00166321	-0.000941604	6.50778e-06	-2.13122e-06	-166.69	-79.2514	35.6	
-0.0392352	0.148692	-2.05516	-0.148692	-0.00520763	-0.0029137	5.6354e-06	-1.84688e-06	-166.696	-79.26	35.6333	
-0.0391619	0.148471	-2.05523	-0.148471	-0.00521062	-0.00291621	4.91492e-06	-1.60963e-06	-166.701	-79.2686	35.6667	
-0.0390939	0.148266	-2.0553	-0.148266	-0.00166949	-0.000947782	5.05274e-06	-1.6499e-06	-166.706	-79.2766	35.7	
-0.0389461	0.147819	-2.05545	-0.147819	-0.0559284	-0.0311169	1.15093e-05	-3.72149e-06	-166.716	-79.2939	35.788	
-0.0389268	0.147761	-2.05547	-0.147761	0.0309987	0.0172196	7.23818e-06	-2.34217e-06	-166.718	-79.2962	35.788	
-0.0388834	0.14763	-2.05551	-0.14763	0.0147352	0.00817377	9.71018e-06	-3.14476e-06	-166.721	-79.3013	35.82	
-0.0386126	0.146812	-2.05578	-0.146812	-0.139674	-0.0776664	1.15268e-05	-3.69459e-06	-166.74	-79.333	35.9163	
-0.0386617	0.146959	-2.05573	-0.146959	0.0768122	0.0426937	6.61967e-06	-2.1278e-06	-166.737	-79.3273	35.9163	
-0.0390354	0.148089	-2.05536	-0.148089	0.299163	0.166286	6.74059e-06	-2.1913e-06	-166.71	-79.2834	35.7333	
-0.0389722	0.147898	-2.05542	-0.147898	0.00145486	0.000790104	7.74205e-06	-2.50837e-06	-166.714	-79.2908	35.7667	
-0.038902	0.147686	-2.05549	-0.147686	-0.00347654	-0.00195068	7.39589e-06	-2.38952e-06	-166.719	-79.2991	35.8	
-0.0388289	0.147465	-2.05557	-0.147465	-0.0055353	-0.00309457	6.49728e-06	-2.09377e-06	-166.725	-79.3077	35.8333	
-0.0387571	0.147248	-2.05564	-0.147248	-0.00471923	-0.00264048	5.81688e-06	-1.87059e-06	-166.73	-79.3161	35.8667	
-0.0386908	0.147047	-2.0557	-0.147047	-0.00102613	-0.000587293	5.99614e-06	-1.92675e-06	-166.734	-79.3239	35.9	
-0.0385219	0.146536	-2.05587	-0.146536	-0.0715296	-0.0397601	1.16493e-05	-3.75251e-06	-166.747	-79.3438	35.9984	
-0.0384988	0.146466	-2.0559	-0.146466	0.0284494	0.0157857	6.74585e-06	-2.16727e-06	-166.748	-79.3465	35.9984	
-0.0384503	0.146319	-2.05594	-0.146319	0.0107329	0.00594792	1.04428e-05	-3.34619e-06	-166.752	-79.3522	36.0395	
-0.0380338	0.145056	-2.05636	-0.145056	-0.242723	-0.134808	9.74609e-06	-3.14515e-06	-166.782	-79.4013	36.1627	
-0.0381548	0.145424	-2.05624	-0.145424	0.127974	0.0710345	3.55656e-06	-1.13759e-06	-166.773	-79.387	36.1627	
-0.0386311	0.146866	-2.05576	-0.146866	0.370659	0.205926	7.26747e-06	-2.3374e-06	-166.739	-79.331	35.9333	
-0.0385628	0.14666	-2.05583	-0.14666	-0.00255256	-0.00143471	7.21176e-06	-2.32227e-06	-166.744	-79.339	35.9667	
-0.0384874	0.146431	-2.05591	-0.146431	-0.00757202	-0.00422438	5.96859e-06	-1.92449e-06	-166.749	-79.3479	36	
-0.0384089	0.146194	-2.05599	-0.146194	-0.00968154	-0.00539718	4.36478e-06	-1.40918e-06	-166.755	-79.3571	36.0333	
-0.0383316	0.14596	-2.05606	-0.14596	-0.00887887	-0.004952	3.04178e-06	-9.82727e-07	-166.76	-79.3662	36.0667	
-0.0382599	0.145742	-2.05614	-0.145742	-0.00516178	-0.00288775	2.33302e-06	-7.52836e-07	-166.765	-79.3746	36.1	
-0.0381979	0.145555	-2.0562	-0.145555	0.00147196	0.000796706	2.4294e-06	-7.80712e-07	-166.77	-79.3819	36.1333	
-0.0380521	0.145113	-2.05634	-0.145113	-0.0562907	-0.0312838	1.07193e-05	-3.40457e-06	-166.78	-79.3991	36.2448	
-0.0380145	0.144998	-2.05638	-0.144998	0.01776	0.00984938	5.1527e-06	-1.63537e-06	-166.783	-79.4036	36.2448	
-0.0379775	0.144886	-2.05642	-0.144886	0.0182495	0.010118	6.85987e-06	-2.17987e-06	-166.786	-79.4079	36.2858	
-0.0377009	0.144047	-2.05669	-0.144047	-0.146445	-0.0813394	1.8244e-05	-5.75973e-06	-166.805	-79.4405	36.409	
-0.0377023	0.14405	-2.05669	-0.14405	0.0436789	0.0242539	4.6888e-06	-1.47445e-06	-166.805	-79.4404	36.409	
-0.0381497	0.145409	-2.05625	-0.145409	0.353119	0.196054	3.80721e-06	-1.21707e-06	-166.773	-79.3876	36.1667	
-0.0381	0.145258	-2.0563	-0.145258	0.00975933	0.00540068	5.42935e-06	-1.72928e-06	-166.777	-79.3935	36.2	
-0.0380402	0.145076	-2.05635	-0.145076	0.00267839	0.00146888	6.08085e-06	-1.93121e-06	-166.781	-79.4005	36.2333	
-0.0379738	0.144875	-2.05642	-0.144875	-0.00190547	-0.00107619	5.92339e-06	-1.87598e-06	-166.786	-79.4084	36.2667	
-0.0379045	0.144664	-2.05649	-0.144664	-0.00399035	-0.00223354	5.32986e-06	-1.68324e-06	-166.791	-79.4165	36.3	
-0.037836	0.144456	-2.05656	-0.144456	-0.00357433	-0.0020022	4.68827e-06	-1.47667e-06	-166.796	-79.4246	36.3333	
-0.0377718	0.144261	-2.05662	-0.144261	-0.000655502	-0.000381203	4.31856e-06	-1.3577e-06	-166.8	-79.4322	36.3667	
-0.0377156	0.14409	-2.05668	-0.14409	0.00476804	0.00263044	4.50118e-06	-1.41495e-06	-166.804	-79.4389	36.4	
-0.0375847	0.143692	-2.05681	-0.143692	-0.0473422	-0.0262848	6.95161e-06	-2.19318e-06	-166.814	-79.4544	36.4911	
-0.0375718	0.143652	-2.05682	-0.143652	0.0347632	0.0192712	4.59084e-06	-1.4437e-06	-166.815	-79.4559	36.4911	
-0.0375272	0.143516	-2.05687	-0.143516	0.012547	0.00694902	7.61181e-06	-2.38641e-06	-166.818	-79.4612	36.5322	
-0.0371512	0.14237	-2.05724	-0.14237	-0.219446	-0.121725	3.95191e-06	-1.25262e-06	-166.845	-79.5058	36.6553	
-0.0372894	0.142792	-2.05711	-0.142792	0.140806	0.0780685	2.1853e-06	-6.84362e-07	-166.835	-79.4893	36.6553	
-0.0376648	0.143936	-2.05673	-0.143936	0.305122	0.169296	4.9286e-06	-1.55171e-06	-166.808	-79.4449	36.4333	
-0.0376067	0.143759	-2.05679	-0.143759	0.00326148	0.00179538	4.29824e-06	-1.35572e-06	-166.812	-79.4518	36.4667	
-0.0375438	0.143567	-2.05685	-0.143567	-7.23951e-05	-5.54325e-05	3.13178e-06	-9.89959e-07	-166.817	-79.4592	36.5	
-0.0374797	0.143372	-2.05692	-0.143372	-0.00100943	-0.000576223	2.01264e-06	-6.37722e-07	-166.822	-79.4668	36.5333	
-0.0374177	0.143183	-2.05698	-0.143183	0.00045222	0.000233951	1.27486e-06	-4.04572e-07	-166.826	-79.4741	36.5667	
-0.0373613	0.143011	-2.05703	-0.143011	0.00431439	0.00237604	1.01919e-06	-3.22762e-07	-166.83	-79.4808	36.6	
-0.037314	0.142867	-2.05708	-0.142867	0.0105789	0.00585102	1.36513e-06	-4.2946e-07	-166.833	-79.4864	36.6333	
-0.0371742	0.142441	-2.05722	-0.142441	-0.0540312	-0.0299892	1.32319e-05	-4.10808e-06	-166.844	-79.503	36.7729	
-0.0370906	0.142185	-2.0573	-0.142185	-0.0155503	-0.00862875	4.56936e-06	-1.41546e-06	-166.85	-79.5129	36.7729	
-0.0370595	0.14209	-2.05734	-0.14209	0.0213396	0.0118264	4.05784e-06	-1.26133e-06	-166.852	-79.5166	36.8317	
-0.0369231	0.141677	-2.05747	-0.141677	-0.0502007	-0.0279075	5.98878e-05	-1.8561e-05	-166.862	-79.5326	37.0081	
-0.0371955	0.142506	-2.0572	-0.142506	0.232983	0.129231	1.0492e-05	-3.25981e-06	-166.842	-79.5004	36.7512	
-0.0371399	0.142336	-2.05726	-0.142336	0.00425572	0.00235226	1.45769e-05	-4.5485e-06	-166.846	-79.5071	36.7512	
-0.0369814	0.141853	-2.05741	-0.141853	-0.0672701	-0.0373295	4.80265e-06	-1.49331e-06	-166.858	-79.5258	36.7991	
-0.0374047	0.143142	-2.05699	-0.143142	0.338399	0.187728	1.44151e-06	-4.86527e-07	-166.827	-79.4758	36.9429	
-0.0372087	0.142546	-2.05719	-0.142546	-0.0922127	-0.0511954	8.94941e-06	-2.78206e-06	-166.841	-79.4989	36.7377	
-0.0371677	0.142421	-2.05723	-0.142421	0.0145303	0.00804904	3.00462e-06	-9.28134e-07	-166.844	-79.5038	36.7377	
-0.0371533	0.142376	-2.05724	-0.142376	0.033039	0.0183186	4.92215e-06	-1.53107e-06	-166.845	-79.5055	36.7789	
-0.0368666	0.141504	-2.05753	-0.141504	-0.155547	-0.0863215	2.66633e-05	-8.29965e-06	-166.866	-79.5393	36.9025	
-0.0368662	0.141501	-2.05753	-0.141501	0.0413693	0.022965	4.39058e-06	-1.35217e-06	-166.866	-79.5395	36.9025	
-0.0372774	0.142756	-2.05712	-0.142756	0.331673	0.183934	2.78583e-06	-8.70835e-07	-166.836	-79.4907	36.6667	
-0.0372327	0.142619	-2.05716	-0.142619	0.0123086	0.00681075	4.18884e-06	-1.30411e-06	-166.839	-79.496	36.7	
-0.0371771	0.14245	-2.05722	-0.14245	0.00459139	0.00253	4.85705e-06	-1.50692e-06	-166.843	-79.5026	36.7333	
-0.0371143	0.142258	-2.05728	-0.142258	-0.000437903	-0.000259553	4.88122e-06	-1.50933e-06	-166.848	-79.5101	36.7667	
-0.0370483	0.142057	-2.05735	-0.142057	-0.00277722	-0.00155682	4.54398e-06	-1.40057e-06	-166.853	-79.5179	36.8	
-0.036983	0.141857	-2.05741	-0.141857	-0.00242448	-0.00136075	4.15838e-06	-1.27855e-06	-166.857	-79.5257	36.8333	
-0.0369221	0.141672	-2.05747	-0.141672	0.000622372	0.000329726	4.00077e-06	-1.22922e-06	-166.862	-79.5329	36.8667	
-0.0368697	0.141511	-2.05753	-0.141511	0.0063654	0.00351568	4.33736e-06	-1.33541e-06	-166.866	-79.5391	36.9	
-0.0367523	0.141152	-2.05764	-0.141152	-0.0396016	-0.0219609	6.44922e-06	-2.00167e-06	-166.874	-79.5531	36.9848	
-0.0367399	0.141114	-2.05766	-0.141114	0.0347602	0.019246	4.42408e-06	-1.3667e-06	-166.875	-79.5545	36.9848	
-0.0366945	0.140975	-2.0577	-0.140975	0.0111148	0.00614897	7.15248e-06	-2.1987e-06	-166.878	-79.56	37.026	
-0.0363382	0.139882	-2.05806	-0.139882	-0.210368	-0.11654	3.23026e-06	-1.01776e-06	-166.904	-79.6025	37.1496	
-0.0364685	0.140283	-2.05793	-0.140283	0.137036	0.0758721	2.02646e-06	-6.26511e-07	-166.895	-79.5868	37.1496	
-0.0368196	0.141358	-2.05758	-0.141358	0.291004	0.161289	4.55514e-06	-1.40777e-06	-166.869	-79.5451	36.9333	
-0.0367626	0.141184	-2.05763	-0.141184	0.00304892	0.00167747	3.81775e-06	-1.18486e-06	-166.873	-79.5519	36.9667	
-0.0367018	0.140997	-2.05769	-0.140997	0.000343656	0.000176733	2.70362e-06	-8.43447e-07	-166.878	-79.5591	37	
-0.0366405	0.14081	-2.05775	-0.14081	-7.54915e-05	-5.68773e-05	1.71424e-06	-5.38091e-07	-166.882	-79.5664	37.0333	
-0.0365818	0.14063	-2.05781	-0.14063	0.00179325	0.000977555	1.10795e-06	-3.4952e-07	-166.887	-79.5734	37.0667	
-0.036529	0.140469	-2.05787	-0.140469	0.00595164	0.00328095	9.55507e-07	-3.0078e-07	-166.89	-79.5796	37.1	
-0.0364854	0.140335	-2.05791	-0.140335	0.0124014	0.00685426	1.40931e-06	-4.38514e-07	-166.894	-79.5848	37.1333	
-0.0363485	0.139917	-2.05805	-0.139917	-0.0533826	-0.0296064	1.33796e-05	-4.06106e-06	-166.904	-79.6011	37.2765	
-0.0362555	0.13963	-2.05814	-0.13963	-0.0238591	-0.0132078	4.39872e-06	-1.33221e-06	-166.91	-79.6122	37.2765	
-0.0362262	0.139539	-2.05817	-0.139539	0.0216978	0.0120168	3.31228e-06	-1.01768e-06	-166.913	-79.6158	37.3399	
-0.0361577	0.139342	-2.05824	-0.139342	0.00210278	0.000943717	7.46354e-05	-2.25615e-05	-166.917	-79.6232	37.5303	
-0.0363729	0.139991	-2.05802	-0.139991	0.189351	0.105059	1.02585e-05	-3.11892e-06	-166.902	-79.5982	37.2506	
-0.036314	0.13981	-2.05808	-0.13981	0.000655794	0.000364768	1.26523e-05	-3.92782e-06	-166.906	-79.6053	37.2506	
-0.0361631	0.139351	-2.05823	-0.139351	-0.0618644	-0.0343457	4.38887e-06	-1.34464e-06	-166.917	-79.623	37.3011	
-0.0365609	0.140556	-2.05783	-0.140556	0.316668	0.175674	7.28168e-07	-3.2966e-07	-166.889	-79.5764	37.4527	
-0.0363848	0.140028	-2.05801	-0.140028	-0.0748281	-0.0416533	8.88993e-06	-2.70554e-06	-166.901	-79.5968	37.238	
-0.0363397	0.139889	-2.05806	-0.139889	0.010566	0.00585179	3.10077e-06	-9.1643e-07	-166.904	-79.6022	37.238	
-0.0363231	0.139835	-2.05807	-0.139835	0.0294979	0.0163761	4.58435e-06	-1.40403e-06	-166.906	-79.6043	37.2823	
-0.0360464	0.139004	-2.05835	-0.139004	-0.142517	-0.0792496	2.75459e-05	-8.58801e-06	-166.925	-79.6363	37.415	
-0.0360203	0.138912	-2.05837	-0.138912	0.017113	0.00965158	4.17324e-06	-1.24463e-06	-166.927	-79.6401	37.415	
-0.0364504	0.140228	-2.05794	-0.140228	0.346547	0.19203	2.86303e-06	-8.79938e-07	-166.896	-79.589	37.1667	
-0.0364052	0.14009	-2.05799	-0.14009	0.0114013	0.00629443	4.18704e-06	-1.27345e-06	-166.899	-79.5943	37.2	
-0.0363499	0.139921	-2.05805	-0.139921	0.0042741	0.00234194	4.91419e-06	-1.47922e-06	-166.903	-79.6009	37.2333	
-0.0362878	0.139732	-2.05811	-0.139732	-0.000492152	-0.000300342	5.07378e-06	-1.51157e-06	-166.908	-79.6082	37.2667	
-0.0362225	0.139532	-2.05817	-0.139532	-0.00289572	-0.00163148	4.849e-06	-1.43104e-06	-166.913	-79.616	37.3	
-0.0361574	0.139333	-2.05824	-0.139333	-0.0029348	-0.00165056	4.46903e-06	-1.3103e-06	-166.917	-79.6237	37.3333	
-0.0360959	0.139145	-2.0583	-0.139145	-0.000607614	-0.000356654	4.14877e-06	-1.21589e-06	-166.922	-79.631	37.3667	
